id,answer
6448,South Carolina
6449,North Carolina
6450,Lexington
6451,South Carolina
6452,100-COMMA-000
6453,Lexington Barbecue Festival
6454,North Carolina
6455,1898
6456,New Bern
6457,Salisbury
6458,Ashe County
6459,Joara
6460,one
6461,6%15%
6462,Yadkin Valley
6463,Krispy Kreme
6464,Pardo
6465,1874
6466,20
6467,North Carolina
6468,Marine Corps Base Camp Lejeune
6469,Marines
6470,Stone Bay Courthouse Bay
6471,Located Goldsboro
6472,Military Ocean Terminal Sunny Point Southport
6473,Portugal
6474,John
6475,Portugal
6476,1759
6477,Moura
6478,1759
6479,1770
6480,Pombals
6481,Kingdom of Asturias
6482,Joseph I's
6483,Napoleon
6484,1815
6485,Brazil
6486,United Kingdom of Portugal
6487,1822
6488,Portugal
6489,1820
6490,Brazil
6491,1815
6492,Europe
6493,1884
6494,1884
6495,European
6496,Scramble Africa
6497,Beira
6498,1 February 1908
6499,1 February 1908
6500,Prince Royal Dom Lus Filipe
6501,5 October 1910
6502,Estado Novo
6503,Estado Novo Antnio de Oliveira Salazar
6504,1933
6505,five
6506,Europe
6507,United Nations
6508,Social Progress the world
6509,European
6510,France
6511,Lisbon
6512,Christian
6513,Christian Reconquista
6514,Christian
6515,722
6516,Portuguese Colonial War
6517,Spain
6518,Alfonso
6519,868
6520,County
6521,Kingdom of Asturias
6522,Kingdom of Galicia
6523,Kingdom of Portugal
6524,Galician Portuguese
6525,Galician Language
6526,Castilian Spanish Language
6527,Leopold Josef
6528,Melo
6529,Queen
6530,Leopold Josef
6531,Count von Daun
6532,Portugal
6533,Manueline
6534,one
6535,Pombaline City Centre
6536,Sebastio de Melo
6537,Portuguese Republic Portuguese Repblica Portuguesa
6538,Iberian Peninsula
6539,Europe
6540,754
6541,Azores Madeira
6542,Portuguese Republic Portuguese Repblica Portuguesa
6543,Iberian Peninsula
6544,Atlantic Ocean the west
6545,Europe
6546,Portugal
6547,Alfonso III
6548,Lisbon
6549,1139
6550,one
6551,Lisbon
6552,Lisbon
6553,Portugal
6554,1910
6555,Macau
6556,250 million
6557,Romano-Celtic
6558,Azores Madeira
6559,Roman
6560,Atlantic
6561,Portuguese
6562,27
6563,Gallaecia
6564,Roman
6565,Portugal
6566,Portuguese
6567,711
6568,711
6569,711
6570,711
6571,two
6572,Taifa
6573,Kingdom of Galicia
6574,Badajoz
6575,1086
6576,Coimbra
6577,Iberian
6578,Faro Beja
6579,Atlas mountains Rif
6580,Algarve
6581,800
6582,Garca
6583,the Great
6584,the Great
6585,three
6586,1815
6587,1349
6588,England
6589,UNESCO World Heritage Sites
6590,England
6591,Oporto
6592,Age
6593,Joo
6594,Atlantic Ocean
6595,Atlantic Ocean
6596,Asia
6597,Joseph
6598,Companhia de Carris de Ferro de Lisboa Carris
6599,Sebastio de Melo
6600,Manuel II
6601,Pelayos
6602,Austria
6603,Europe
6604,Sebastio de Melo
6605,Europe
6606,Sebastio de Melo
6607,April 1974
6608,Portuguese Colonial War
6609,1139
6610,Junta de Salvao Nacional
6611,Junta de Salvao Nacional
6612,Mrio Soares
6613,1983
6614,Kingdom of Portugal
6615,1976
6616,1976
6617,Mediterranean
6618,one
6619,one
6620,900
6621,Portugal Azores
6622,Azores Madeira
6623,Mediterranean
6624,Europe
6625,Gers
6626,Pyrenean
6627,Algarve
6628,North
6629,Laurisilva
6630,Europe
6631,Portugal
6632,100
6633,United Kingdom of Portugal
6634,Atlantic
6635,Atlantic
6636,President
6637,Anbal Cavaco Silva
6638,230
6639,230
6640,Government the Constitutional
6641,Democratic Social Centre  People's Party
6642,may
6643,Democratic Social Centre  People's Party
6644,515%
6645,Pedro Passos Coelho
6646,Head
6647,Anbal Cavaco
6648,Joseph
6649,Assembly
6650,Assembly
6651,Assembly
6652,Portugal
6653,Guarda Nacional Republicana
6654,Public Ministry
6655,Public Ministry
6656,2001
6657,10
6658,may
6659,50
6660,308
6661,308
6662,18
6663,three
6664,Army Air Force
6665,Armed
6666,three
6667,three
6668,2008
6669,Portugal
6670,Portugal
6671,Portugal
6672,10-COMMA-700
6673,Crdoba
6674,two
6675,East Timor
6676,Angola
6677,Pedro Passos Coelho
6678,Europe
6679,14.3%
6680,20%
6681,1974
6682,1974 2010
6683,January 2011
6684,two
6685,two
6686,Portugal
6687,Banco Portugus de Negcios BPN Banco Privado Portugus BPP
6688,Cavaco Silva
6689,Portuguese
6690,Alcochete
6691,Portus
6692,Lisbon Porto
6693,Lisbon
6694,1974
6695,IMFthe
6696,1974
6697,Portugal
6698,Lisbon
6699,European Commission
6700,2011
6701,billion
6702,May 2014
6703,2014
6704,Portugal
6705,Grupo RAR's Vitacress
6706,European
6707,European
6708,Combate
6709,Combate
6710,one
6711,Europe's
6712,European
6713,Portugal's
6714,Azores Madeira
6715,Portuguese Parque Natural
6716,Embraer OGMA
6717,Embraer
6718,Palmela
6719,vora
6720,Portugal
6721,seven million
6722,Porto Northern Portugal
6723,11.9%2006
6724,Lisbon
6725,MTV Europe Music Awards
6726,2002 2007
6727,10.2%
6728,December 2009
6729,2011
6730,may
6731,Portuguese
6732,PEC IV
6733,October 2011
6734,70.8
6735,70.8
6736,2011
6737,South Western
6738,30
6739,Sebastio de Melo
6740,may
6741,Pedro Passos Coelho
6742,European Commission
6743,65 66
6744,Portugal
6745,Passos Coelho
6746,Algarve
6747,2014
6748,7.3%
6749,7.3%
6750,December 2009
6751,Algarve
6752,three
6753,Coimbra
6754,Douro Valley
6755,Lisbon
6756,Pedro Passos Coelho
6757,Pombaline City Centre
6758,3-COMMA-000
6759,1944
6760,18
6761,Lisbon
6762,Lisbon Portela Airport
6763,Portugal
6764,University of
6765,Spain
6766,European System of Central Banks
6767,Spain
6768,2-COMMA-791
6769,559
6770,Lisbon Metro Metro
6771,two
6772,Companhia de Carris de Ferro de Lisboa Carris
6773,1290
6774,Instituto Nacional de Engenharia
6775,Instituto Nacional de Engenharia
6776,Ministry of Science
6777,Instituto Gulbenkian de Cincia
6778,Portugal
6779,one
6780,1779
6781,Romano-Celtic
6782,Cincia Viva
6783,Cincia Viva
6784,Ministry of Science Technology
6785,Portuguese
6786,Embraer
6787,Portugal
6788,Portugal
6789,Portugal
6790,29%
6791,Redes Energticas Nacionais REN
6792,Redes Energticas Nacionais REN
6793,two
6794,Portugal
6795,Dirio de Notcias
6796,81.0%
6797,81.0%
6798,81.0%
6799,County
6800,Pelayos
6801,Romance
6802,45-COMMA-000
6803,Paleolithic
6804,Banco de Portugal
6805,Europe
6806,Angola
6807,Far East Asian Portuguese
6808,10-COMMA-617
6809,81.0%
6810,Kingdom of Leon
6811,may
6812,8.3%
6813,one
6814,Roman Catholic Church
6815,United Nations
6816,Portugal
6817,25 July 1139
6818,Afonso
6819,God's
6820,Portuguese Republic Portuguese Repblica Portuguesa
6821,Galician Portuguese
6822,Galicia Northern Portugal
6823,Galician-Portuguese
6824,Galician Portuguese
6825,Pre-Roman
6826,1999
6827,five
6828,Brazil
6829,99
6830,100
6831,one
6832,one
6833,1290
6834,Portugal
6835,Portugal
6836,1792
6837,Fortificao
6838,2006
6839,Portuguese
6840,35%
6841,Comboios de Portugal CP
6842,Five
6843,Ministry of Health
6844,Galicia Northern Portugal
6845,Portugal
6846,Eur-A
6847,12%
6848,12%
6849,Ministry of Health
6850,one
6851,North
6852,1956
6853,Lisbon
6854,Lisbon
6855,Europe
6856,Portuguese
6857,Portuguese
6858,Soft Portuguese
6859,Eduardo Souto de Moura
6860,Madeira
6861,Morocco
6862,Arthur Duarte
6863,Joaquim de Almeida
6864,Morocco
6865,Arthur Duarte
6866,Joaquim de Almeida
6867,Joo de Sousa Carvalho
6868,Os Lusadas The Lusiads
6869,Portugal
6870,Soft Portuguese
6871,Almeida Garrett
6872,Lisbon
6873,Two
6874,Two
6875,Portugal
6876,Galicia Northern Portugal
6877,Francesinha Frenchie Porto
6878,Galicia Northern Portugal
6879,Lisbon
6880,Aveiro
6881,Romans
6882,Romans
6883,Madeira Wine
6884,Portugal
6885,Caminha
6886,Greener Festival Award Outstanding
6887,Portugal
6888,Portugal
6889,2005
6890,Kingdom of Galicia
6891,Kingdom of Galicia
6892,Nuno Malo Miguel d'Oliveira
6893,Nuno Malo Miguel d'Oliveira
6894,Lisbon
6895,Companhia de Carris de Ferro de Lisboa Carris
6896,Companhia de Carris de Ferro de Lisboa Carris
6897,Amadeo de Souza-Cardoso
6898,Portugal
6899,Portuguese
6900,Lus Figo Cristiano Ronaldo
6901,Year
6902,Carlos Queiroz Manuel Jos
6903,SL Benfica
6904,SL Benfica
6905,eight
6906,Portuguese
6907,Portuguese Football Federation FPF
6908,Cork Institute of Technology another of Institutes of Technology
6909,Paris
6910,University Polytechnic
6911,French cole
6912,University of Technology Rajamangala University of Technology
6913,Berg-Schola
6914,University of Technology Rajamangala University of Technology
6915,German Institute of Technology the Braunschweig University of Technology
6916,1794
6917,Switzerland Turkey
6918,1992
6919,Royal Polytechnic Institution the University of Westminster
6920,Royal Polytechnic Institution the University of Westminster
6921,Hong Kong University of Science Technology
6922,University of Technology
6923,College of Advanced Education
6924,Istanbul Technical
6925,Ireland
6926,2009
6927,seven
6928,Austria Switzerland
6929,Institut
6930,Hogeschool
6931,2006
6932,four
6933,Belgium the Netherlands
6934,Cambodia
6935,Affiliate Schools
6936,Quebec
6937,TechnologyPolytechnic Institutes
6938,UK Council National Academic Awards CNAA
6939,eleven
6940,1895
6941,Capital University
6942,Polytechnic Institute
6943,1997
6944,The Geophysics Institute
6945,South America
6946,Historic Center of Quito
6947,One
6948,one
6949,Institute of technology also university of technology
6950,50
6951,Institute of Technology Vocational Education King Mongkut's University of Technology Thonburi Thonburi Technology
6952,
6953,Universities of Technology
6954,Finland
6955,University Polytechnic
6956,University Polytechnic
6957,University of Engineering Technology University of Engineering Sciences
6958,University of Technology Rajamangala University of Technology
6959,cole Polytechnique de Montral
6960,Fachhochschule
6961,coles Polytechniques Algeria
6962,Paris
6963,Tunisia
6964,four
6965,Ministry of Education
6966,Universities
6967,Technische
6968,Bremen
6969,Rechts der Isar Hospital
6970,nine
6971,two
6972,17
6973,Suranaree University of Technology
6974,TU Braunschweig University of Hanover
6975,two
6976,Hong Kong Polytechnic University the City University of Hong Kong
6977,United Kingdom
6978,1984
6979,Hong Kong University of Science Technology
6980,1994
6981,Institute of Technology
6982,1838
6983,Ministry of Education
6984,1989
6985,two
6986,The Authority
6987,Diploma Engineering
6988,four
6989,Diploma
6990,Ireland Institute of Technology
6991,Ireland Institute of Technology
6992,Politecnico
6993,2004
6994,Italy
6995,Imperial College of Engineering
6996,Ireland
6997,44
6998,UNESCO
6999,Ipoh
7000,Croatia
7001,60-COMMA-840
7002,60-COMMA-840
7003,University of Engineering Technology University of Engineering Sciences
7004,University of Engineering Technology University of Engineering Sciences
7005,TechnologyPolytechnic Institutes
7006,UCOL
7007,1989
7008,Sirindhorn International Institute of Technology
7009,Education Act
7010,Asian Institute of Technology
7011,North Island
7012,University
7013,Students
7014,Central Institutions Dundee
7015,three
7016,University of Engineering Technology University of Engineering Sciences
7017,Thailand's
7018,Institute of Technology Vocational Education King Mongkut's University of Technology Thonburi Thonburi Technology Institute
7019,Bologna
7020,Bologna
7021,University of Engineering Technology University of Engineering Sciences
7022,5
7023,Croatia
7024,Bansk Akadmia Bansk tiavnica
7025,1735
7026,December 13
7027,1764
7028,Academy
7029,Portugal
7030,Universities of Technology
7031,2004
7032,Institute of technology also university of technology
7033,Regional Technical College
7034,Pathumwan Institute of Technology
7035,University of Technology Rajamangala University of Technology
7036,University of Technology Rajamangala University of Technology
7037,SEATO Graduate School of Engineering
7038,Suranaree University of Technology
7039,1989
7040,Suranaree University of Technology
7041,Bursa Technical University
7042,Istanbul Technical University
7043,Switzerland Turkey
7044,1970
7045,CNAA
7046,Institutes
7047,London
7048,two
7049,Loughborough University of Technology
7050,College of Advanced Technology
7051,University Polytechnic
7052,CNAA
7053,University
7054,Schools
7055,Polytechnic Institute
7056,Croatia
7057,Rensselaer Polytechnic Institute RPI
7058,Institute of technology also university of technology
7059,one
7060,Caracas
7061,Federico Rivero Palacio
7062,Aves
7063,Aves
7064,2003
7065,Galloanseri Neognathes
7066,Galloanseri Neognathes
7067,Galloanseri Neognathes
7068,100 million
7069,Archaeopteryx
7070,
7071,
7072,
7073,
7074,
7075,
7076,Muttonbirding
7077,may
7078,John James Audubon
7079,
7080,European
7081,Archosauria
7082,Gauthier
7083,Crocodilia
7084,Maniraptora
7085,Maniraptora
7086,China
7087,Galloanseri Neognathes
7088,Maniraptora
7089,Microraptor
7090,Tiaojishan Formation of China
7091,Archaeopteryx
7092,Archaeopteryx Jeholornis
7093,Jurassic
7094,160 million
7095,
7096,Aurornis
7097,Cretaceous Period
7098,Archaeopteryx
7099,95 million
7100,95 million
7101,
7102,Archaeopteryx Jeholornis
7103,Mesozoic
7104,Cretaceous
7105,Archaeopteryx Jeholornis
7106,Euornithes
7107,Euornithes
7108,may
7109,Aves
7110,Aves
7111,Aves
7112,9-COMMA-800
7113,Galloanserae
7114,Neognathes
7115,Neognathes
7116,Neognathes
7117,Ahlquist's Phylogeny Classification
7118,Jacques Gauthier
7119,Galloanseri Neognathes
7120,seven
7121,
7122,300
7123,300
7124,North South America
7125,
7126,
7127,Archaeopteryx Jeholornis
7128,
7129,
7130,one
7131,
7132,
7133,Asio
7134,
7135,
7136,
7137,75%
7138,25%
7139,Aves
7140,
7141,
7142,
7143,
7144,Galloanseri Neognathes
7145,
7146,
7147,
7148,
7149,Galloanseri Neognathes
7150,
7151,UV
7152,India
7153,
7154,
7155,
7156,
7157,may
7158,
7159,
7160,Tachyeres
7161,Hydrophasianus
7162,Tachyeres
7163,may
7164,
7165,
7166,may two
7167,Humphrey-Parkes
7168,may two
7169,may two
7170,9%
7171,9%
7172,
7173,may
7174,
7175,
7176,two
7177,15%
7178,60
7179,Samuel Taylor
7180,Samuel Taylor
7181,
7182,Samuel Taylor
7183,
7184,English
7185,
7186,
7187,one
7188,
7189,
7190,60
7191,may
7192,Humphrey-Parkes
7193,
7194,2-COMMA-500
7195,
7196,4-COMMA-000
7197,Southern Ocean
7198,44%
7199,44%
7200,
7201,
7202,Polaris
7203,Earth's
7204,
7205,Corvida
7206,
7207,
7208,
7209,
7210,Coenocorypha
7211,Coenocorypha
7212,
7213,
7214,
7215,may
7216,may
7217,
7218,
7219,North South America
7220,Loriculus
7221,
7222,
7223,
7224,hundred
7225,
7226,
7227,may
7228,
7229,New Zealand
7230,
7231,
7232,
7233,
7234,
7235,
7236,
7237,
7238,
7239,
7240,
7241,
7242,10
7243,10
7244,one
7245,six
7246,
7247,Australian
7248,Corvida
7249,
7250,Synthliboramphus
7251,
7252,one
7253,
7254,One hundred
7255,may
7256,Fisherian
7257,
7258,
7259,30%
7260,90%
7261,43%
7262,
7263,
7264,
7265,Euornithes
7266,Makemake
7267,North South America
7268,may
7269,Australia New Zealand
7270,
7271,may
7272,1-COMMA-200
7273,Samuel Taylor
7274,
7275,2003
7276,76 million
7277,
7278,
7279,
7280,1
7281,may
7282,English
7283,may
7284,
7285,Mori's
7286,John James Audubon
7287,Catullus
7288,Samuel Taylor
7289,hundred
7290,1-COMMA-227
7291,hundred
7292,South San Diego
7293,Qualcomm
7294,Qualcomm
7295,Downtown San Diego
7296,San Diego Opera Civic Center Plaza
7297,Juan Rodrguez Cabrillo
7298,Kumeyaay
7299,1850
7300,200
7301,Sebastin Vizcano
7302,Vizcano
7303,Friar Antonio de la Ascensin
7304,Castile
7305,United States
7306,Gaspar de Portol
7307,El Camino Real
7308,Fort Presidio of San Diego
7309,1-COMMA-400
7310,Mission National Historic Landmarks
7311,Juan Mara Osuna
7312,Spain
7313,Mission San Diego de Alcala Old Town San Diego State Historic Park
7314,The fort Presidio Hill
7315,Joshua H
7316,Stockton
7317,Lake Hodges the San Pasqual Valley
7318,San Diego
7319,Gray
7320,three
7321,January 13
7322,Gaspar de Portol
7323,MexicanAmerican War
7324,MexicanAmerican War
7325,San Francisco
7326,That year San Diego
7327,Joshua H
7328,1821
7329,Two
7330,1889
7331,San Diego Bay
7332,William Heath Davis
7333,San Diego Bay
7334,University of California
7335,San Diego Bay
7336,California Pacific
7337,1915
7338,Mission San Diego de Alcala Old Town San Diego State Historic
7339,II
7340,California Pacific International Exposition
7341,Filner
7342,Consolidated Aircraft later Convair
7343,Camp Kearny Marine Corps Air Station
7344,Navy
7345,Ryan Airlines
7346,II
7347,Vizcano
7348,Presidio Hill
7349,five
7350,U
7351,American
7352,1-COMMA-000
7353,Diego's
7354,Japan
7355,Japan
7356,Fort Presidio of San Diego
7357,South San Diego
7358,200
7359,San Diego east west
7360,San Diego Bay
7361,San Diego Bay
7362,San Ysidro Otay Mesa
7363,Hillcrest North
7364,Army
7365,One
7366,one
7367,Downtown San Diego
7368,Federal Aviation Administration
7369,Union Bank of California Building Symphony Towers
7370,San Diego Bay
7371,201
7372,America
7373,Farmers' Almanac
7374,Downtown San Diego
7375,June
7376,10
7377,KFMB
7378,50
7379,8
7380,10
7381,December 1921 9 .21
7382,May September
7383,250
7384,United States
7385,West Coast
7386,San Diego's
7387,San Diego Bay
7388,Bay
7389,San Diego
7390,one
7391,one
7392,San Diego County
7393,Christmas Bird Count
7394,Pacific Flyway
7395,Two
7396,280-COMMA-000
7397,October 2003
7398,October 2003
7399,2-COMMA-200
7400,Los Angeles
7401,RiversideSan Bernardino
7402,1-COMMA-307
7403,1-COMMA-456
7404,2-COMMA-956
7405,2009 1-COMMA-306
7406,3.9%
7407,2009 1-COMMA-306
7408,1-COMMA-307
7409,2009 1-COMMA-306
7410,2000
7411,27.5
7412,2010
7413,27.1%
7414,35.6
7415,San Diego Regional Airport
7416,27.1%
7417,187.6%
7418,41.6
7419,27.1%
7420,187.6%
7421,1
7422,United States
7423,45-COMMA-733
7424,20.0%
7425,November
7426,Federal Aviation Administration
7427,El Camino
7428,SeaWorld San
7429,San Diego Beer Week
7430,Mexico
7431,two
7432,California-Baja California
7433,Otay Mesa
7434,24
7435,San Diego International Airport SAN
7436,Websense Inc
7437,Websense Inc
7438,December
7439,San Diego
7440,San Diego
7441,United States
7442,140
7443,La Jolla
7444,Major
7445,The Museum of Contemporary Art San Diego MCASD
7446,Columbia
7447,Balboa Park
7448,Star of India
7449,San Diego Museum of Art
7450,Jahja Ling
7451,The La Jolla Playhouse UCSD
7452,one
7453,Joan B
7454,1898
7455,Farmers Insurance Open
7456,three
7457,SeaWorld San Diego
7458,San Diego
7459,PGA Tour
7460,733 million
7461,2006
7462,San Diego County
7463,San Diego
7464,San Diego County
7465,
7466,Alta California
7467,Kevin Faulconer
7468,Kevin Faulconer
7469,
7470,2005 two
7471,2005 two
7472,2009
7473,21
7474,Ralph Inzunza
7475,Bob Filner
7476,18
7477,Inzunza
7478,August 19
7479,August 19
7480,1990 2000
7481,San Diego
7482,2010
7483,0.8%
7484,San Diego
7485,KFMB
7486,80.6
7487,Federal Communications Commission FCC
7488,1952
7489,San Diego Regional Airport Authority
7490,seven
7491,Entravision Communications
7492,XHAS-TV XHDTV-TV
7493,San Diego
7494,Alcal
7495,Star
7496,Clear Channel Communications CBS Radio
7497,Finest City Broadcasting
7498,Point Loma peninsula
7499,Imperial County the Arizona Sun Corridor Interstate
7500,Tijuana
7501,Tijuana
7502,North County
7503,80
7504,Miramar
7505,Major
7506,San Diego Bay the San Diego-Coronado Bridge
7507,2006
7508,San Diego Museum of Man
7509,Downtown San Diego
7510,Downtown San Diego
7511,Mission Valley
7512,511
7513,two
7514,511
7515,San Diego Los Angeles
7516,Montgomery Field MYF Brown Field
7517,17 million
7518,San Diego Airport
7519,San Diego Regional Airport Authority
7520,San Diego International Airport SAN
7521,Los Angeles Interstate
7522,I-15 East County SR
7523,San Diego International Airport SAN
7524,HOV
7525,37
7526,Air Ministry
7527,Opposite
7528,four
7529,The Ministry of Defence
7530,United Kingdom of Great Britain Northern Ireland
7531,Persian Gulf
7532,United Kingdom of Great Britain Northern Ireland
7533,Soviet Union
7534,Defence Infrastructure
7535,Services
7536,Ministry of Defence
7537,1940
7538,Stanley Baldwin
7539,1940
7540,Winston Churchill
7541,1946
7542,1940
7543,Gordon Foxley
7544,Gordon Foxley
7545,1964
7546,Air Ministry
7547,1964
7548,1964
7549,Nicholas Houghton
7550,State Defence
7551,United Kingdom
7552,Permanent Under-Secretary
7553,Nicholas Houghton
7554,Nicholas Houghton
7555,HM Armed Forces the Commander of Joint Forces Command
7556,Defence Services
7557,three
7558,three
7559,Kevin ODonoghue
7560,Kevin ODonoghue
7561,Assistant Chiefs of Defence Staff
7562,United Kingdom
7563,three
7564,Winston Churchill
7565,2015
7566,British Armed Forces According
7567,UK
7568,War
7569,David Cameron
7570,Nicolas Sarkozy
7571,Persian Gulf
7572,Persian Gulf
7573,billion
7574,2015
7575,four
7576,Ministry of Defence
7577,MoD
7578,State Defence
7579,2003 2018
7580,Afghanistan Iraq
7581,2018
7582,Kevin ODonoghue
7583,Assistant Chiefs of Defence Staff
7584,Cold War
7585,Bob Ainsworth
7586,200910%
7587,227-COMMA-300
7588,227-COMMA-300
7589,222-COMMA-000
7590,.3billion
7591,Ministry of Defence
7592,84.0%
7593,.3billion
7594,.3
7595,Defence Infrastructure Organisation
7596,3.4%
7597,MoD Whitehall
7598,Vincent Harris
7599,Charles Wheeler
7600,MoD Whitehall
7601,Philip Jackson
7602,Henry
7603,Palace
7604,Henry
7605,United Kingdom
7606,nine
7607,Gordon Foxley
7608,Minister Coordination
7609,1984
7610,1981 1984
7611,1946 1964 five
7612,Air Ministry
7613,2002
7614,United Kingdom
7615,2002
7616,1961 1968 million
7617,eight
7618,eight
7619,Britain
7620,2010
7621,.3
7622,PFI
7623,April 2008
7624,MoD
7625,April 2008
7626,Chinooks
7627,October 2009
7628,6
7629,October 2009
7630,Chinooks
7631,October 2009
7632,2013
7633,1946 1964 five
7634,October 2009
7635,39
7636,Ministry of Defence
7637,may
7638,three
7639,may
7640,may
7641,five
7642,
7643,may
7644,IBS
7645,
7646,
7647,ORS
7648,may
7649,1.75billion
7650,three
7651,five
7652,five
7653,
7654,five
7655,
7656,1 .7 5 billion
7657,
7658,
7659,C
7660,
7661,may
7662,may
7663,may
7664,Rotavirus
7665,five
7666,five
7667,
7668,SeHCAT
7669,30%
7670,
7671,
7672,
7673,five
7674,
7675,
7676,
7677,
7678,two
7679,
7680,Lomotil
7681,
7682,CDC
7683,CDC
7684,may
7685,
7686,
7687,88%
7688,Cholera
7689,Rotavirus
7690,6%
7691,six
7692,one
7693,IBS
7694,
7695,
7696,three
7697,may
7698,BRAT
7699,CDC
7700,may
7701,
7702,may
7703,Food
7704,5
7705,5
7706,5
7707,CDC
7708,CDC
7709,
7710,
7711,Escherichia
7712,CDC
7713,12-COMMA-341
7714,European Union
7715,France
7716,6.945million
7717,12 million
7718,Muse d'Orsay
7719,Paris
7720,2009
7721,22.4million
7722,Louis VII
7723,the association football club Paris Saint-Germain
7724,Paris Saint-Germain
7725,80
7726,1924
7727,July
7728,Parisius Latin
7729,AD
7730,Saint Denis
7731,Saint-Denis
7732,Paris
7733,Frank
7734,987
7735,Two
7736,CELSA
7737,Cit
7738,Maurice de Sully
7739,Neuilly-sur-Seine
7740,Maurice de Sully
7741,1436
7742,Joan
7743,24 August 1572
7744,1610
7745,Prefecture of Police of Paris
7746,1682
7747,Versailles
7748,Istanbul Moscow
7749,Paris
7750,Paris
7751,18
7752,11 January
7753,Socialists
7754,1860
7755,Eugne Belgrand
7756,Guimet Museum
7757,Pont Alexandre
7758,Left Bank
7759,Charles Baudelaire Paul Verlaine
7760,600 1-COMMA-000
7761,Parisian
7762,Ernest Hemingway
7763,14 June 1940
7764,12-COMMA-884
7765,Paris
7766,July 1942
7767,25 August 1944
7768,11
7769,Abdelhamid Abaaoud
7770,40
7771,Organisation
7772,1977
7773,Paris
7774,Fifth Republic
7775,2014
7776,Paris
7777,12-COMMA-341
7778,Bertrand Delano
7779,Vlib'
7780,June 2013
7781,7 January 2015
7782,four
7783,9 January
7784,Paris Fire Brigade
7785,Seven
7786,Boulogne-Billancourt France
7787,814
7788,Seine
7789,Europe
7790,Montmartre
7791,Boulevard Priphrique
7792,12-COMMA-341
7793,1860
7794,7
7795,1929
7796,Napoleon III
7797,Western European
7798,July201117.6
7799,July201117.6
7800,July201117.6
7801,Conseil de Paris Council of Paris
7802,July201117.6
7803,163
7804,163
7805,Constitutional Council
7806,2001
7807,.6billion
7808,2013
7809,8
7810,Left Bank
7811,38
7812,2016
7813,6.945million
7814,6.945million
7815,Paris
7816,three
7817,210
7818,Patrick Ollier
7819,Rueil-Malmaison
7820,Paris Saint-Germain
7821,eight billion
7822,Paris
7823,Socialists
7824,121
7825,Valrie Pcresse
7826,Paris
7827,Court of Cassation
7828,Palais Royal
7829,Palais de Justice
7830,Palais
7831,Paris
7832,Paris
7833,Le
7834,Prefecture of Police of Paris
7835,le de France
7836,30-COMMA-200
7837,1944
7838,6-COMMA-000
7839,Baron Haussmann
7840,Seine
7841,1827
7842,France
7843,690
7844,Thtre-Italien
7845,2009
7846,690
7847,1875
7848,1875
7849,2009
7850,Frank Gehry
7851,Franois Mitterrand
7852,28-COMMA-800
7853,14
7854,43
7855,sixty
7856,Buddha
7857,Strasbourg
7858,1968
7859,1968
7860,The Paris
7861,January 1
7862,1961 two
7863,District de la rgion parisienne Paris
7864,five
7865,Paris
7866,Paris
7867,Frankish
7868,2-COMMA-241
7869,London
7870,Seine
7871,Mureaux
7872,10-COMMA-550
7873,2.9million1921
7874,2.9million1921
7875,2004
7876,July 2004
7877,Paris Urban Area
7878,21-COMMA-616
7879,District de la rgion parisienne Paris
7880,112-COMMA-369
7881,112-COMMA-369
7882,70-COMMA-852
7883,112-COMMA-369
7884,370-COMMA-000
7885,French
7886,Fourteen
7887,38
7888,thirty
7889,16
7890,144-COMMA-600
7891,Paris
7892,38
7893,Neuilly-sur-Seine Levallois-Perret
7894,18.8
7895,29
7896,18.8
7897,France
7898,nine
7899,Louvre
7900,La Defense
7901,Strasbourg
7902,Paris
7903,24
7904,Two
7905,le de France
7906,64
7907,800
7908,Jardin des Plantes
7909,75-COMMA-000
7910,Rungis
7911,Rungis
7912,56-COMMA-927
7913,246-COMMA-639
7914,2011
7915,Paris
7916,8
7917,8.2
7918,1968
7919,14
7920,8
7921,8
7922,9.2million
7923,France
7924,9.2million
7925,Paris
7926,Louvre
7927,Libration
7928,1991
7929,1817
7930,1817
7931,1855
7932,Paris
7933,Turkey
7934,Pierre Mignard
7935,1648
7936,1648
7937,Mistinguett dith Piaf
7938,Montmartre
7939,Montmartre Montparnasse
7940,1905 1907
7941,1825
7942,Nicphore Nipce
7943,Trouvres
7944,Eugne Atget
7945,Paris
7946,9.3million
7947,Paris
7948,Muse d'Orsay
7949,Muse d'Orsay
7950,Carnavalet Museum
7951,Left Bank
7952,October 2014
7953,Notre Dame Cathedral
7954,14
7955,January 2015
7956,Palais Garnier Opera House
7957,Compagnies Rpublicaines de Scurit CRS
7958,1913
7959,Place des
7960,1680
7961,France
7962,Chtillon Velizy
7963,Paris
7964,1889
7965,1889
7966,1946
7967,Olympia Paris
7968,Epistolae Letters
7969,Gasparinus de Bergamo Gasparino
7970,1470
7971,Middle Ages Latin
7972,Maurice de Sully
7973,Maurice de Sully
7974,Victor Hugo's
7975,One
7976,Paris
7977,Patrick Modianowho
7978,Paris
7979,Paris
7980,World War
7981,80
7982,150
7983,June 2013
7984,five
7985,Notre Dame Cathedral
7986,1795
7987,Paris
7988,Georges Bizet's Carmen
7989,Frdric Chopin Poland
7990,French
7991,150
7992,Trouvres
7993,Auvergnat
7994,Paris
7995,F
7996,Paris
7997,Europe
7998,28 December 1895
7999,Paris'
8000,2-COMMA-700
